cid,재출현연도수,지정횟수,최초연도,최종연도,누적사고,누적사상,누적사망,누적중상,위도,경도,지점명,시도,시군구,시설유형,재출현,지속성,PRI,RPI_사망기준
2967,1,1,2018,2018,5,5,0,5,37.501952490916,127.085902845141,서울특별시 송파구 삼전동(시온정비센터 부근),서울특별시,송파구,기타,False,0.07142857142857142,0.3571428571428571,0.0
2953,1,1,2018,2018,3,5,0,2,37.505373087499,126.922577340673,서울특별시 동작구 대방동(롯데하이마트대방점 부근),서울특별시,동작구,마트·상가,False,0.07142857142857142,0.3571428571428571,0.0
1877,1,1,2016,2016,4,5,0,4,35.897642637099,128.61501832054,대구광역시 북구 산격동(복현오거리 부근),대구광역시,북구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
1883,1,1,2016,2016,5,5,0,4,35.854547858498,128.613690781805,대구광역시 수성구 수성동1가(동성학교네거리 부근),대구광역시,수성구,학교,False,0.07142857142857142,0.3571428571428571,0.0
4608,1,1,2021,2021,3,5,0,0,35.217823863182,129.082135193485,부산광역시 동래구 온천동(온천동1822 부근),부산광역시,동래구,기타,False,0.07142857142857142,0.3571428571428571,0.0
950,1,1,2014,2014,4,5,0,3,34.798999335852,126.396806570568,전라남도 목포시 산정동((동명로백년로) 부근),전남광주통합특별시,목포시,기타,False,0.07142857142857142,0.3571428571428571,0.0
948,1,1,2014,2014,5,5,0,4,34.806407040753,126.403012068953,전라남도 목포시 용당동(MBC앞 부근),전남광주통합특별시,목포시,기타,False,0.07142857142857142,0.3571428571428571,0.0
933,1,1,2014,2014,5,5,1,2,35.963177597969,126.693298316465,전라북도 군산시 나운동(프로월드컴상설할인매장 부근),전북특별자치도,군산시,기타,False,0.07142857142857142,0.3571428571428571,0.07142857142857142
4680,1,1,2021,2021,4,5,0,4,37.506394666082,126.670364032275,인천광역시 서구 석남동(석남1고가교입구교차로 부근),인천광역시,서구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
1967,1,1,2016,2016,5,5,0,5,35.539558354935,129.312425285,울산광역시 남구 신정동(구암문구 부근),울산광역시,남구,기타,False,0.07142857142857142,0.3571428571428571,0.0
4920,1,1,2021,2021,3,5,0,2,36.125906368985,128.11051513097,경상북도 김천시 평화동(평화동24573 부근),경상북도,김천시,기타,False,0.07142857142857142,0.3571428571428571,0.0
1954,1,1,2016,2016,5,5,0,2,36.313021823899,127.434967217664,대전광역시 중구 부사동(보문오거리 부근),대전광역시,중구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
2922,1,1,2018,2018,5,5,0,3,37.555911935988,126.899125128823,서울특별시 마포구 망원동(한강공원입구교차로 부근),서울특별시,마포구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
2921,1,1,2018,2018,5,5,1,1,37.552672234437,126.918148262333,서울특별시 마포구 서교동(서교동사거리 부근),서울특별시,마포구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.07142857142857142
2910,1,1,2018,2018,3,5,0,2,37.598648900427,126.920935061705,서울특별시 은평구 응암동(드림캐시아주상복합 부근),서울특별시,은평구,기타,False,0.07142857142857142,0.3571428571428571,0.0
2893,1,1,2018,2018,5,5,0,2,37.621256429442,127.020532171524,서울특별시 강북구 미아동(삼양사거리역 부근),서울특별시,강북구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
4645,1,1,2021,2021,5,5,0,3,35.881095572803,128.665948714063,대구광역시 동구 방촌동(방촌동11391 부근),대구광역시,동구,기타,False,0.07142857142857142,0.3571428571428571,0.0
4634,1,1,2021,2021,5,5,0,4,35.159310669453,128.982653726589,부산광역시 사상구 괘법동(감전2동사거리 부근),부산광역시,사상구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
881,1,1,2014,2014,5,5,0,2,37.753388405551,128.893446284719,강원도 강릉시 임당동((강릉우체국앞교차로) 부근),강원특별자치도,강릉시,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
2855,1,1,2018,2018,4,5,0,2,37.559499487213,127.04198180182,서울특별시 성동구 사근동(한양대후문약국 부근),서울특별시,성동구,약국,False,0.07142857142857142,0.3571428571428571,0.0
2848,1,1,2018,2018,3,5,0,1,37.561053423078,126.978017023968,서울특별시 중구 북창동(소니서비스센터남대문점 부근),서울특별시,중구,기타,False,0.07142857142857142,0.3571428571428571,0.0
2846,1,1,2018,2018,4,5,0,3,37.556023408754,126.976492750441,서울특별시 중구 남대문로5가(도동삼거리 부근),서울특별시,중구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
4736,1,1,2021,2021,5,5,0,1,37.737640116399,127.053261321954,경기도 의정부시 의정부동(신곡교 부근),경기도,의정부시,기타,False,0.07142857142857142,0.3571428571428571,0.0
2822,1,1,2017,2017,5,5,0,3,34.938731782047,128.079620095692,경상남도 사천시 벌리동(대상벌리점 부근),경상남도,사천시,기타,False,0.07142857142857142,0.3571428571428571,0.0
810,1,1,2014,2014,5,5,0,4,37.740266045043,127.043105501119,경기도 의정부시 의정부동(강북구보건서사거리 부근),경기도,의정부시,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
4774,1,1,2021,2021,5,5,0,3,37.587668386888,127.216752787312,경기도 남양주시 와부읍(수레로42 부근),경기도,남양주시,기타,False,0.07142857142857142,0.3571428571428571,0.0
869,1,1,2014,2014,5,5,0,1,37.880938408682,127.726878965493,강원도 춘천시 옥천동(중앙로타리 부근),강원특별자치도,춘천시,기타,False,0.07142857142857142,0.3571428571428571,0.0
775,1,1,2014,2014,5,5,1,2,36.322245250119,127.46061225905,대전광역시 동구 판암동(김태명소아과 부근),대전광역시,동구,기타,False,0.07142857142857142,0.3571428571428571,0.07142857142857142
1938,1,1,2016,2016,5,5,0,4,35.174677237765,126.912693961358,광주광역시 북구 중흥동(LG텔레콤 부근),전남광주통합특별시,북구,기타,False,0.07142857142857142,0.3571428571428571,0.0
2772,1,1,2017,2017,5,5,0,3,34.988154810197,127.701490458419,전라남도 광양시 옥곡면(우체국삼거리 부근),전남광주통합특별시,광양시,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
4863,1,1,2021,2021,4,5,0,2,36.704200214869,126.667536658191,충청남도 예산군 덕산면(읍내사거리 부근),충청남도,예산군,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
13,1,1,2013,2013,5,5,0,4,37.545508664894,127.087249704911,서울특별시 광진구 구의동(구의사거리 부근),서울특별시,광진구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
6095,1,1,2026,2026,5,5,1,4,35.103447912893,128.966157234104,부산 사하구 하단동(오거리밀면전문점 부근),부산광역시,사하구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.07142857142857142
6080,1,1,2026,2026,5,5,0,5,35.174608720709,129.064844228723,부산 부산진구 양정동(하마정약국 부근),부산광역시,부산진구,약국,False,0.07142857142857142,0.3571428571428571,0.0
123,1,1,2013,2013,5,5,0,4,37.50414762991,127.090868896983,서울특별시 송파구 삼전동(송파구민회관 부근),서울특별시,송파구,기타,False,0.07142857142857142,0.3571428571428571,0.0
115,1,1,2013,2013,5,5,0,4,37.494165174084,127.01408431574,서울특별시 서초구 서초동(도일빌딩 부근),서울특별시,서초구,기타,False,0.07142857142857142,0.3571428571428571,0.0
2212,1,1,2016,2016,5,5,0,4,35.18053677955,128.562101111478,경상남도 창원시 마산합포구 해운동((대동씨코아아파트앞교차로) 부근),경상남도,창원시 마산합포구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
3619,1,1,2019,2019,5,5,2,2,35.134187878769,126.901301951325,광주광역시 남구 주월동(백운교차로 부근),전남광주통합특별시,남구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.14285714285714285
3610,1,1,2019,2019,4,5,0,4,35.161741798646,126.935212614871,광주광역시 동구 산수동(뚜레쥬르 두암타운점 부근),전남광주통합특별시,동구,기타,False,0.07142857142857142,0.3571428571428571,0.0
3609,1,1,2019,2019,5,5,0,2,35.153994537619,126.919862902552,광주광역시 동구 계림동(계림오거리 부근),전남광주통합특별시,동구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
3649,1,1,2019,2019,5,5,0,4,37.307221091281,126.992479564082,경기도 수원시 장안구 파장동(북수원종합시장 부근),경기도,수원시 장안구,전통시장,False,0.07142857142857142,0.3571428571428571,0.0
58,1,1,2013,2013,4,5,0,1,37.59618479939,126.908805923256,서울특별시 은평구 신사동(신사사거리 부근),서울특별시,은평구,교차로·사거리,False,0.07142857142857142,0.3571428571428571,0.0
60,1,1,2013,2013,4,5,0,2,37.625429426728,126.920139952198,서울특별시 은평구 불광동(지현한방병원 부근),서울특별시,은평구,병원·의원,False,0.07142857142857142,0.3571428571428571,0.0
70,1,1,2013,2013,4,4,0,4,37.550318554858,126.93243037956,서울특별시 마포구 신수동(우마카서비스 부근),서울특별시,마포구,기타,False,0.07142857142857142,0.2857142857142857,0.0
52,1,1,2013,2013,4,4,0,4,37.625506559781,127.051340554424,서울특별시 노원구 월계동(월계초교앞 부근),서울특별시,노원구,학교,False,0.07142857142857142,0.2857142857142857,0.0
57,1,1,2013,2013,4,4,0,0,37.601633463415,126.928536601984,서울특별시 은평구 녹번동(선학수련원 부근),서울특별시,은평구,기타,False,0.07142857142857142,0.2857142857142857,0.0
38,1,1,2013,2013,4,4,0,2,37.646189493751,127.015116769824,서울특별시 강북구 수유동((주)월드패션투어 부근),서울특별시,강북구,기타,False,0.07142857142857142,0.2857142857142857,0.0
1475,1,1,2015,2015,3,4,0,3,37.688915750862,127.210418023074,경기도 남양주시 오남읍(진주아파트 부근),경기도,남양주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
3644,1,1,2019,2019,3,4,1,1,35.539881948094,129.30978759862,울산광역시 남구 신정동(운포아파트 부근),울산광역시,남구,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
3650,1,1,2019,2019,4,4,0,4,37.292060056727,127.006609495333,경기도 수원시 장안구 정자동(수원상공회의소입구 부근),경기도,수원시 장안구,기타,False,0.07142857142857142,0.2857142857142857,0.0
3611,1,1,2019,2019,4,4,0,3,35.150854681499,126.931053893423,광주광역시 동구 지산동(지산사거리 부근),전남광주통합특별시,동구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
3616,1,1,2019,2019,4,4,0,3,35.135403246863,126.859123017115,광주광역시 서구 금호동(금호지구대 부근),전남광주통합특별시,서구,기타,False,0.07142857142857142,0.2857142857142857,0.0
3620,1,1,2019,2019,4,4,1,3,35.148588862087,126.904191690695,광주광역시 남구 월산동(월산사거리 부근),전남광주통합특별시,남구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
1469,1,1,2015,2015,3,4,0,4,37.600591085311,127.13103983752,경기도 구리시 교문동(교문4거리 부근),경기도,구리시,기타,False,0.07142857142857142,0.2857142857142857,0.0
101,1,1,2013,2013,4,4,1,2,37.501951186899,126.934426442827,서울특별시 동작구 상도동(동광교회 부근),서울특별시,동작구,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
45,1,1,2013,2013,4,4,0,3,37.668951800586,127.033273236572,서울특별시 도봉구 방학동(아람미술놀이방 부근),서울특별시,도봉구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2221,1,1,2016,2016,4,4,1,3,34.839950583953,128.416140065113,경상남도 통영시 도천동(아름다운홈패션 부근),경상남도,통영시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
2180,1,1,2016,2016,3,4,0,2,36.03065011671,129.363289036961,경상북도 포항시 북구 죽도동((굿모닝신한증권앞교차로) 부근),경상북도,포항시 북구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
2179,1,1,2016,2016,4,4,0,1,36.110661226236,129.347665282328,경상북도 포항시 북구 흥해읍((흥해시장앞교차로) 부근),경상북도,포항시 북구,전통시장,False,0.07142857142857142,0.2857142857142857,0.0
2177,1,1,2016,2016,4,4,2,1,36.017645702288,129.36068146348,경상북도 포항시 남구 대도동(상공회의소앞 부근),경상북도,포항시 남구,기타,False,0.07142857142857142,0.2857142857142857,0.14285714285714285
2280,1,1,2017,2017,4,4,0,2,37.565305954607,127.068369688611,서울특별시 동대문구 장안동(장안동우리은행 부근),서울특별시,동대문구,은행,False,0.07142857142857142,0.2857142857142857,0.0
3658,1,1,2019,2019,4,4,1,2,37.271752245271,127.01702909272,경기도 수원시 팔달구 매교동(팽나무고개삼거리 부근),경기도,수원시 팔달구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
3599,1,1,2019,2019,4,4,0,2,37.462618240041,126.716879879604,인천광역시 남동구 간석동(상인천중학교입구 부근),인천광역시,남동구,학교,False,0.07142857142857142,0.2857142857142857,0.0
3588,1,1,2019,2019,4,4,0,2,35.812408852388,128.529375724711,대구광역시 달서구 진천동(월배로24길 부근),대구광역시,달서구,기타,False,0.07142857142857142,0.2857142857142857,0.0
3587,1,1,2019,2019,4,4,0,2,35.849901885265,128.535020537169,"대구광역시 달서구 죽전동(

현대오일뱅크직영 웰컴주유소 부근)",대구광역시,달서구,기타,False,0.07142857142857142,0.2857142857142857,0.0
3707,1,1,2019,2019,4,4,1,2,37.653423897496,127.24378081963,경기도 남양주시 호평동(평내호평역 부근),경기도,남양주시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
3692,1,1,2019,2019,3,4,1,3,37.891334316127,127.054402793655,경기도 동두천시 지행동(동두천시평생교육원 부근),경기도,동두천시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
1460,1,1,2015,2015,4,4,0,3,37.325534886327,126.802597516663,경기도 안산시 단원구 원곡동(주공4단지사거리 부근),경기도,안산시 단원구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
1446,1,1,2015,2015,4,4,0,2,37.520161166905,126.794418483028,경기도 부천시 오정구 여월동(정일카센타 부근),경기도,부천시 오정구,기타,False,0.07142857142857142,0.2857142857142857,0.0
1441,1,1,2015,2015,4,4,1,2,37.503375455814,126.768911963318,경기도 부천시 원미구 중동(오낙골 부근),경기도,부천시 원미구,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
3677,1,1,2019,2019,4,4,1,2,37.402213079571,126.976631853978,경기도 안양시 동안구 관양동(인덕원사거리 부근),경기도,안양시 동안구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
3671,1,1,2019,2019,4,4,0,3,37.726623578716,127.053110597377,경기도 의정부시 장암동(발곡프라자 부근),경기도,의정부시,기타,False,0.07142857142857142,0.2857142857142857,0.0
3662,1,1,2019,2019,4,4,1,1,37.45164211879,127.148397771041,경기도 성남시 수정구 신흥동(산성동행정복지센터 부근),경기도,성남시 수정구,주민센터·행정,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4810,1,1,2021,2021,4,4,0,2,37.829307177086,127.147729588251,경기도 포천시 소흘읍(송우터미널앞 부근),경기도,포천시,역·터미널,False,0.07142857142857142,0.2857142857142857,0.0
2827,1,1,2017,2017,3,4,0,3,35.229686826587,128.885841461016,경상남도 김해시 부원동(구경부세무회계사무소 부근),경상남도,김해시,기타,False,0.07142857142857142,0.2857142857142857,0.0
2817,1,1,2017,2017,3,4,0,3,35.176512328682,128.097147078376,경상남도 진주시 칠암동(하영빌 부근),경상남도,진주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
2807,1,1,2017,2017,3,4,1,2,35.244609062359,128.649274004493,경상남도 창원시 의창구 봉곡동(상북삼거리 부근),경상남도,창원시 의창구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
2803,1,1,2017,2017,4,4,0,1,35.823608856265,128.7269665062,경상북도 경산시 옥산동(대한메디칼마사지 부근),경상북도,경산시,기타,False,0.07142857142857142,0.2857142857142857,0.0
4807,1,1,2021,2021,4,4,0,2,37.819100785574,127.046554539661,경기도 양주시 덕계동(양주금광2차아파트앞 부근),경기도,양주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
824,1,1,2014,2014,4,4,0,2,37.5231519541,126.815394703004,경기도 부천시 오정구 고강동(간대미사거리 부근),경기도,부천시 오정구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4785,1,1,2021,2021,2,4,1,3,37.369375926858,126.937681940071,경기도 군포시 산본동(산본시장사거리 부근),경기도,군포시,전통시장,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4776,1,1,2021,2021,3,4,1,1,37.653176915783,127.312083178797,경기도 남양주시 화도읍(양지뜰영양삼계탕 부근),경기도,남양주시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4775,1,1,2021,2021,4,4,1,3,37.654880243429,127.306267883657,경기도 남양주시 화도읍(마석역남측 부근),경기도,남양주시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4748,1,1,2021,2021,4,4,0,2,37.504798823608,126.763196503717,경기도 부천시 중동(석천사거리 부근),경기도,부천시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
870,1,1,2014,2014,4,4,1,0,37.86248339939,127.718892272561,강원도 춘천시 온의동((춘천시외버스터미널앞교차로) 부근),강원특별자치도,춘천시,역·터미널,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
780,1,1,2014,2014,3,4,1,2,36.326379411981,127.392562021221,대전광역시 중구 태평동(가장교 부근),대전광역시,중구,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
1924,1,1,2016,2016,4,4,0,3,37.497361289093,126.671787256178,인천광역시 서구 가좌동(창대빌딩 부근),인천광역시,서구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2798,1,1,2017,2017,4,4,0,2,35.972287849905,128.941563691512,경상북도 영천시 문외동((장애인종합복지관앞교차로) 부근),경상북도,영천시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
2785,1,1,2017,2017,4,4,0,4,35.842276063291,129.200834700362,경상북도 경주시 성건동(신우이벤트 부근),경상북도,경주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
1910,1,1,2016,2016,4,4,0,2,37.400142145045,126.724997213452,인천광역시 남동구 논현동(서울플러스치과의원 부근),인천광역시,남동구,병원·의원,False,0.07142857142857142,0.2857142857142857,0.0
877,1,1,2014,2014,4,4,0,2,37.321797222964,127.955763510179,강원도 원주시 단구동(씨에프랑스 부근),강원특별자치도,원주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
4692,1,1,2021,2021,4,4,0,4,35.181716954475,126.873081248902,광주광역시 북구 운암동(북문대로146 부근),전남광주통합특별시,북구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4683,1,1,2021,2021,4,4,0,3,35.154145034667,126.915004132636,광주광역시 동구 대인동(동부소방서앞교차로 부근),전남광주통합특별시,동구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
1902,1,1,2016,2016,4,4,0,1,37.454628299657,126.639809889516,인천광역시 남구 용현동((주)삼성용현전자 부근),인천광역시,남구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2858,1,1,2018,2018,4,4,0,1,37.548267730073,127.068174562707,서울특별시 광진구 군자동(화양사거리 부근),서울특별시,광진구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
2849,1,1,2018,2018,4,4,0,2,37.539340835512,126.989132827019,서울특별시 용산구 이태원동(대성옵티마약국 부근),서울특별시,용산구,약국,False,0.07142857142857142,0.2857142857142857,0.0
2830,1,1,2017,2017,4,4,0,2,35.414357729027,129.170636736797,경상남도 양산시 삼호동(소주공단입구사거리 부근),경상남도,양산시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
2828,1,1,2017,2017,3,4,0,3,35.245589045499,128.911927903151,경상남도 김해시 삼방동(신어중사거리 부근),경상남도,김해시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
849,1,1,2014,2014,4,4,0,3,37.346739512519,126.942795952872,경기도 군포시 당동(군포초교사거리 부근),경기도,군포시,학교,False,0.07142857142857142,0.2857142857142857,0.0
847,1,1,2014,2014,4,4,2,1,37.437957931115,126.790664350381,경기도 시흥시 신천동(신천삼거리 부근),경기도,시흥시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.14285714285714285
4738,1,1,2021,2021,4,4,0,0,37.750410150409,127.042295244331,경기도 의정부시 가능동(대한적십자사앞 부근),경기도,의정부시,기타,False,0.07142857142857142,0.2857142857142857,0.0
4720,1,1,2021,2021,4,4,0,1,37.288218701533,127.006603086764,경기도 수원시 장안구 영화동(영복사거리 부근),경기도,수원시 장안구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4719,1,1,2021,2021,4,4,0,2,37.292210316354,126.99921598623,경기도 수원시 장안구 정자동(엘사랑교회 부근),경기도,수원시 장안구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4718,1,1,2021,2021,4,4,0,3,37.292155661855,127.028757090368,경기도 수원시 장안구 연무동(퉁소바위사거리 부근),경기도,수원시 장안구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4712,1,1,2021,2021,3,4,0,3,35.556967216165,129.329985473352,울산광역시 중구 학성동(돼지커피 부근),울산광역시,중구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2903,1,1,2018,2018,3,4,2,1,37.654506104774,127.054960268103,서울특별시 노원구 상계동(한국전력공사노원도봉지사 부근),서울특별시,노원구,기타,False,0.07142857142857142,0.2857142857142857,0.14285714285714285
2901,1,1,2018,2018,4,4,0,3,37.671234804244,127.08204080554,서울특별시 노원구 상계동(우물집원조추어탕순대국 부근),서울특별시,노원구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2897,1,1,2018,2018,4,4,0,3,37.6888743128,127.045601952569,서울특별시 도봉구 도봉동(도봉산역1번출구 부근),서울특별시,도봉구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2896,1,1,2018,2018,4,4,1,1,37.652122928331,127.048000341044,서울특별시 도봉구 창동(창동지하차도 부근),서울특별시,도봉구,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4650,1,1,2021,2021,4,4,0,2,35.861691070987,128.570636324308,대구광역시 서구 내당동(반고개네거리 부근),대구광역시,서구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4711,1,1,2021,2021,4,4,0,3,35.55478261093,129.318838779487,울산광역시 중구 성남동(중앙시장앞교차로 부근),울산광역시,중구,전통시장,False,0.07142857142857142,0.2857142857142857,0.0
4703,1,1,2021,2021,4,4,0,3,36.321707030156,127.409216515831,대전광역시 중구 오류동(엔제리너스서대전 부근),대전광역시,중구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4699,1,1,2021,2021,4,4,0,2,36.34273704488,127.435533142142,대전광역시 동구 성남동(성남동166106 부근),대전광역시,동구,기타,False,0.07142857142857142,0.2857142857142857,0.0
895,1,1,2014,2014,4,4,0,3,36.632792670246,127.436265485265,충청북도 청주시 흥덕구 가경동(오복치과 부근),충청북도,청주시 흥덕구,기타,False,0.07142857142857142,0.2857142857142857,0.0
891,1,1,2014,2014,4,4,0,4,37.183498213373,128.470855488391,강원도 영월군 영월읍(영월신용협동조합 부근),강원특별자치도,영월군,기타,False,0.07142857142857142,0.2857142857142857,0.0
887,1,1,2014,2014,4,4,1,2,38.197890103446,128.578132782403,강원도 속초시 교동(교동삼거리 부근),강원특별자치도,속초시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
2883,1,1,2018,2018,4,4,1,1,37.615750512777,127.050726974871,서울특별시 성북구 장위동(KEB하나은행장위동지점 부근),서울특별시,성북구,은행,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
2875,1,1,2018,2018,4,4,0,2,37.589089460511,127.090565328129,서울특별시 중랑구 면목동(삼대냉면 부근),서울특별시,중랑구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2874,1,1,2018,2018,4,4,0,3,37.612201189035,127.078278316392,서울특별시 중랑구 묵동(다솔한의원 부근),서울특별시,중랑구,병원·의원,False,0.07142857142857142,0.2857142857142857,0.0
1922,1,1,2016,2016,4,4,0,3,37.544219565881,126.737932235285,인천광역시 계양구 임학동(임학사거리 부근),인천광역시,계양구,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
1911,1,1,2016,2016,4,4,0,2,37.441188165502,126.702646203461,인천광역시 남동구 구월동(청원경찰관리실 부근),인천광역시,남동구,기타,False,0.07142857142857142,0.2857142857142857,0.0
1964,1,1,2016,2016,4,4,0,3,36.361437914429,127.431831662103,대전광역시 대덕구 중리동(중리충은지점네거리 부근),대전광역시,대덕구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4941,1,1,2021,2021,4,4,1,2,36.359704709506,129.379117733598,경상북도 영덕군 강구면(강구교차로 부근),경상북도,영덕군,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4934,1,1,2021,2021,4,4,1,2,36.418514256828,128.153783664885,경상북도 상주시 무양동(상주시보보스모텔전기차충전소 부근),경상북도,상주시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
4931,1,1,2021,2021,4,4,0,3,35.973766054761,128.947116581566,경상북도 영천시 야사동(신우천요양센터 부근),경상북도,영천시,기타,False,0.07142857142857142,0.2857142857142857,0.0
4924,1,1,2021,2021,4,4,0,1,36.565191335313,128.724535009184,경상북도 안동시 광석동(안동구시장공영주차장 부근),경상북도,안동시,전통시장,False,0.07142857142857142,0.2857142857142857,0.0
4908,1,1,2021,2021,4,4,0,3,36.019920600356,129.356816826636,경상북도 포항시 북구 죽도동(5호광장 부근),경상북도,포항시 북구,기타,False,0.07142857142857142,0.2857142857142857,0.0
4898,1,1,2021,2021,3,4,0,3,35.028794605987,126.716175330928,전라남도 나주시 금계동(금성동831 부근),전남광주통합특별시,나주시,기타,False,0.07142857142857142,0.2857142857142857,0.0
4897,1,1,2021,2021,4,4,0,1,34.994549682423,126.71350153407,전라남도 나주시 이창동(이창동삼거리 부근),전남광주통합특별시,나주시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4895,1,1,2021,2021,4,4,0,2,34.939699328462,127.490943789925,전라남도 순천시 남정동(삼거리 부근),전남광주통합특별시,순천시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4891,1,1,2021,2021,4,4,0,1,34.765819117859,127.663838384935,전라남도 여수시 학동(쌍봉사거리 부근),전남광주통합특별시,여수시,교차로·사거리,False,0.07142857142857142,0.2857142857142857,0.0
4884,1,1,2021,2021,4,4,1,1,34.813055799686,126.417446611373,전라남도 목포시 상동(상동7541 부근),전남광주통합특별시,목포시,기타,False,0.07142857142857142,0.2857142857142857,0.07142857142857142
786,1,1,2014,2014,4,4,0,3,36.400170252656,127.404233499178,대전광역시 유성구 전민동(세종아파트 부근),대전광역시,유성구,기타,False,0.07142857142857142,0.2857142857142857,0.0
720,1,1,2014,2014,3,4,0,2,35.879236284728,128.559108818818,대구광역시 서구 평리동(임성호한의원 부근),대구광역시,서구,병원·의원,False,0.07142857142857142,0.2857142857142857,0.0
2925,1,1,2018,2018,4,4,0,4,37.53639677799,126.83039775995,서울특별시 양천구 신월동(으뜸공원 부근),서울특별시,양천구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2923,1,1,2018,2018,4,4,0,4,37.561845127751,126.904739761832,서울특별시 마포구 망원동(LG베스트샵월드컵점 부근),서울특별시,마포구,기타,False,0.07142857142857142,0.2857142857142857,0.0
2918,1,1,2018,2018,3,4,0,2,37.595125393523,126.946227806269,서울특별시 서대문구 홍은동(홍은파출소 부근),서울특별시,서대문구,기타,False,0.07142857142857142,0.2857142857142857,0.0
1870,1,1,2016,2016,4,4,0,3,35.852421362057,128.590612428022,대구광역시 남구 대명동(1000냥민속촌 부근),대구광역시,남구,기타,False,0.07142857142857142,0.2857142857142857,0.0
